fecha_hora,nodo_id,fuente,profundidad_fondo_m,calado_m,profundidad_libre_m,profundidad_libre_sin_compensar_m,tension_cabo_kg,nivel_lago_cm,temperatura_agua_c,mecanismo_activo,estado_alerta,dias_retraso_validacion
2026-05-27 12:00:00,nodo_01,sensor,7.222,5.022,2.2,2.2,16.75,-19.09,13.45,False,normal,
2026-05-27 12:00:00,nodo_02,sensor,5.699,4.591,1.108,0.641,24.6,-19.09,13.45,True,alerta,
2026-05-27 18:00:00,nodo_01,sensor,7.208,4.957,2.251,2.251,21.85,-18.98,12.95,False,normal,
2026-05-27 18:00:00,nodo_02,sensor,5.708,4.629,1.079,0.736,23.42,-18.98,12.95,True,alerta,
2026-05-28 00:00:00,nodo_01,sensor,7.189,4.888,2.301,2.301,20.62,-18.68,13.26,False,normal,
2026-05-28 00:00:00,nodo_02,sensor,5.708,4.615,1.093,0.691,28.31,-18.68,13.26,True,alerta,
2026-05-28 06:00:00,nodo_01,sensor,7.177,4.984,2.193,2.193,20.24,-18.89,12.97,False,normal,
2026-05-28 06:00:00,nodo_02,sensor,5.713,4.601,1.112,0.627,26.12,-18.89,12.97,True,alerta,
2026-05-28 12:00:00,nodo_01,sensor,7.218,4.955,2.263,2.263,20.27,-19.01,12.91,False,normal,
2026-05-28 12:00:00,nodo_02,sensor,5.725,4.646,1.079,0.736,24.43,-19.01,12.91,True,alerta,
2026-05-28 18:00:00,nodo_01,sensor,7.216,5.021,2.195,2.195,17.66,-19.61,13.47,False,normal,
2026-05-28 18:00:00,nodo_02,sensor,5.745,4.675,1.07,0.768,24.94,-19.61,13.47,True,alerta,
2026-05-29 00:00:00,nodo_01,sensor,7.241,5.064,2.177,2.177,19.75,-19.42,12.57,False,normal,
2026-05-29 00:00:00,nodo_02,sensor,5.685,4.596,1.089,0.704,24.85,-19.42,12.57,True,alerta,
2026-05-29 06:00:00,nodo_01,sensor,7.209,5.051,2.158,2.158,20.02,-19.54,13.02,False,normal,
2026-05-29 06:00:00,nodo_02,sensor,5.657,4.549,1.108,0.639,24.99,-19.54,13.02,True,alerta,
2026-05-29 12:00:00,nodo_01,sensor,7.254,4.972,2.282,2.282,22.98,-18.98,13.53,False,normal,
2026-05-29 12:00:00,nodo_02,sensor,5.721,4.613,1.108,0.64,24.62,-18.98,13.53,True,alerta,
2026-05-29 18:00:00,nodo_01,sensor,7.21,5.063,2.147,2.147,19.65,-19.49,13.19,False,normal,
2026-05-29 18:00:00,nodo_02,sensor,5.74,4.651,1.089,0.703,25.05,-19.49,13.19,True,alerta,
2026-05-30 00:00:00,nodo_01,sensor,7.277,4.867,2.41,2.41,21.01,-19.34,12.94,False,normal,
2026-05-30 00:00:00,nodo_02,sensor,5.654,4.554,1.1,0.665,25.25,-19.34,12.94,True,alerta,
2026-05-30 06:00:00,nodo_01,sensor,7.247,4.941,2.306,2.306,22.02,-19.21,12.88,False,normal,
2026-05-30 06:00:00,nodo_02,sensor,5.694,4.601,1.093,0.69,24.87,-19.21,12.88,True,alerta,
2026-05-30 12:00:00,nodo_01,sensor,7.22,4.942,2.278,2.278,18.93,-19.35,13.41,False,normal,
2026-05-30 12:00:00,nodo_02,sensor,5.676,4.613,1.063,0.788,27.27,-19.35,13.41,True,alerta,
2026-05-30 18:00:00,nodo_01,sensor,7.246,4.976,2.27,2.27,18.74,-19.84,12.98,False,normal,
2026-05-30 18:00:00,nodo_02,sensor,5.695,4.62,1.075,0.752,25.89,-19.84,12.98,True,alerta,
2026-05-31 00:00:00,nodo_01,sensor,7.183,4.995,2.188,2.188,20.13,-19.94,12.91,False,normal,
2026-05-31 00:00:00,nodo_02,sensor,5.685,4.596,1.089,0.703,25.25,-19.94,12.91,True,alerta,
2026-05-31 06:00:00,nodo_01,sensor,7.18,5.05,2.13,2.13,20.15,-19.98,13.07,False,normal,
2026-05-31 06:00:00,nodo_02,sensor,5.685,4.585,1.1,0.668,25.26,-19.98,13.07,True,alerta,
2026-05-31 12:00:00,nodo_01,sensor,7.165,5.047,2.118,2.118,19.64,-20.46,13.17,False,normal,
2026-05-31 12:00:00,nodo_02,sensor,5.719,4.644,1.075,0.751,25.48,-20.46,13.17,True,alerta,
2026-05-31 18:00:00,nodo_01,sensor,7.184,5.033,2.151,2.151,20.95,-19.81,12.98,False,normal,
2026-05-31 18:00:00,nodo_02,sensor,5.685,4.62,1.065,0.784,24.46,-19.81,12.98,True,alerta,
2026-06-01 00:00:00,nodo_01,sensor,7.199,4.967,2.232,2.232,17.1,-20.03,12.81,False,normal,
2026-06-01 00:00:00,nodo_02,sensor,5.679,4.573,1.106,0.645,21.82,-20.03,12.81,True,alerta,
2026-06-01 06:00:00,nodo_01,sensor,7.216,5.036,2.18,2.18,19.74,-20.22,12.69,False,normal,
2026-06-01 06:00:00,nodo_02,sensor,5.693,4.613,1.08,0.733,23.36,-20.22,12.69,True,alerta,
2026-06-01 12:00:00,nodo_01,sensor,7.248,4.957,2.291,2.291,20.79,-19.95,12.79,False,normal,
2026-06-01 12:00:00,nodo_02,sensor,5.666,4.558,1.108,0.64,24.89,-19.95,12.79,True,alerta,
2026-06-01 18:00:00,nodo_01,sensor,7.181,4.929,2.252,2.252,21.14,-20.54,13.23,False,normal,
2026-06-01 18:00:00,nodo_02,sensor,5.66,4.55,1.11,0.634,26.83,-20.54,13.23,True,alerta,
2026-06-02 00:00:00,nodo_01,sensor,7.208,4.965,2.243,2.243,22.1,-20.64,13.38,False,normal,
2026-06-02 00:00:00,nodo_02,sensor,5.659,4.562,1.097,0.678,25.07,-20.64,13.38,True,alerta,
2026-06-02 06:00:00,nodo_01,sensor,7.227,5.011,2.216,2.216,19.58,-20.49,13.36,False,normal,
2026-06-02 06:00:00,nodo_02,sensor,5.64,4.552,1.088,0.706,28.02,-20.49,13.36,True,alerta,
2026-06-02 12:00:00,nodo_01,sensor,7.223,5.01,2.213,2.213,21.39,-21.18,12.79,False,normal,
2026-06-02 12:00:00,nodo_02,sensor,5.704,4.593,1.111,0.631,25.82,-21.18,12.79,True,alerta,
2026-06-02 18:00:00,nodo_01,sensor,7.211,4.98,2.231,2.231,19.32,-20.65,12.81,False,normal,
2026-06-02 18:00:00,nodo_02,sensor,5.72,4.622,1.098,0.675,27.91,-20.65,12.81,True,alerta,
2026-06-03 00:00:00,,boletin_oficial,,,,,,-19.77,13.02,,,3
2026-06-03 00:00:00,nodo_01,sensor,7.143,5.091,2.052,2.052,21.38,-20.49,13.28,False,normal,
2026-06-03 00:00:00,nodo_02,sensor,5.672,4.563,1.109,0.636,23.82,-20.49,13.28,True,alerta,
2026-06-03 06:00:00,nodo_01,sensor,7.167,5.035,2.132,2.132,21.61,-20.83,12.61,False,normal,
2026-06-03 06:00:00,nodo_02,sensor,5.701,4.616,1.085,0.715,22.2,-20.83,12.61,True,alerta,
2026-06-03 12:00:00,nodo_01,sensor,7.179,4.999,2.18,2.18,19.72,-21.13,13.17,False,normal,
2026-06-03 12:00:00,nodo_02,sensor,5.679,4.582,1.097,0.675,24.97,-21.13,13.17,True,alerta,
2026-06-03 18:00:00,nodo_01,sensor,7.176,4.956,2.22,2.22,20.33,-20.8,12.34,False,normal,
2026-06-03 18:00:00,nodo_02,sensor,5.694,4.578,1.116,0.613,28.3,-20.8,12.34,True,alerta,
2026-06-04 00:00:00,nodo_01,sensor,7.191,4.96,2.231,2.231,20.94,-21.44,12.99,False,normal,
2026-06-04 00:00:00,nodo_02,sensor,5.678,4.597,1.081,0.731,24.96,-21.44,12.99,True,alerta,
2026-06-04 06:00:00,nodo_01,sensor,7.241,5.012,2.229,2.229,20.17,-21.59,13.3,False,normal,
2026-06-04 06:00:00,nodo_02,sensor,5.689,4.578,1.111,0.63,27.12,-21.59,13.3,True,alerta,
2026-06-04 12:00:00,nodo_01,sensor,7.205,4.943,2.262,2.262,21.82,-21.45,13.06,False,normal,
2026-06-04 12:00:00,nodo_02,sensor,5.738,4.642,1.096,0.68,23.51,-21.45,13.06,True,alerta,
2026-06-04 18:00:00,nodo_01,sensor,7.157,5.014,2.143,2.143,22.3,-22.01,13.2,False,normal,
2026-06-04 18:00:00,nodo_02,sensor,5.66,4.564,1.096,0.679,25.79,-22.01,13.2,True,alerta,
2026-06-05 00:00:00,nodo_01,sensor,7.182,4.985,2.197,2.197,20.91,-21.92,12.74,False,normal,
2026-06-05 00:00:00,nodo_02,sensor,5.764,4.692,1.072,0.759,24.11,-21.92,12.74,True,alerta,
2026-06-05 06:00:00,nodo_01,sensor,7.145,4.97,2.175,2.175,19.58,-21.33,12.49,False,normal,
2026-06-05 06:00:00,nodo_02,sensor,5.668,4.569,1.099,0.67,25.79,-21.33,12.49,True,alerta,
2026-06-05 12:00:00,nodo_01,sensor,7.168,5.051,2.117,2.117,18.77,-21.51,12.99,False,normal,
2026-06-05 12:00:00,nodo_02,sensor,5.636,4.509,1.127,0.576,27.09,-21.51,12.99,True,alerta,
2026-06-05 18:00:00,nodo_01,sensor,7.152,5.016,2.136,2.136,22.6,-22.06,12.85,False,normal,
2026-06-05 18:00:00,nodo_02,sensor,5.7,4.594,1.106,0.648,26.6,-22.06,12.85,True,alerta,
2026-06-06 00:00:00,nodo_01,sensor,7.203,5.072,2.131,2.131,19.31,-21.95,13.27,False,normal,
2026-06-06 00:00:00,nodo_02,sensor,5.628,4.501,1.127,0.576,25.9,-21.95,13.27,True,alerta,
2026-06-06 06:00:00,nodo_01,sensor,7.256,4.968,2.288,2.288,18.72,-22.11,12.87,False,normal,
2026-06-06 06:00:00,nodo_02,sensor,5.681,4.568,1.113,0.622,28.79,-22.11,12.87,True,alerta,
2026-06-06 12:00:00,nodo_01,sensor,7.24,4.999,2.241,2.241,18.74,-21.96,12.56,False,normal,
2026-06-06 12:00:00,nodo_02,sensor,5.648,4.53,1.118,0.606,25.73,-21.96,12.56,True,alerta,
2026-06-06 18:00:00,nodo_01,sensor,7.155,5.068,2.087,2.087,19.22,-22.13,13.33,False,normal,
2026-06-06 18:00:00,nodo_02,sensor,5.744,4.658,1.086,0.714,23.99,-22.13,13.33,True,alerta,
2026-06-07 00:00:00,nodo_01,sensor,7.161,4.992,2.169,2.169,21.15,-22.81,13.17,False,normal,
2026-06-07 00:00:00,nodo_02,sensor,5.702,4.594,1.108,0.641,23.61,-22.81,13.17,True,alerta,
2026-06-07 06:00:00,nodo_01,sensor,7.112,4.941,2.171,2.171,20.33,-22.03,12.75,False,normal,
2026-06-07 06:00:00,nodo_02,sensor,5.65,4.546,1.104,0.654,25.88,-22.03,12.75,True,alerta,
2026-06-07 12:00:00,nodo_01,sensor,7.137,5.001,2.136,2.136,16.9,-22.52,12.78,False,normal,
2026-06-07 12:00:00,nodo_02,sensor,5.654,4.564,1.09,0.7,25.02,-22.52,12.78,True,alerta,
2026-06-07 18:00:00,nodo_01,sensor,7.221,4.944,2.277,2.277,22.99,-22.62,13.21,False,normal,
2026-06-07 18:00:00,nodo_02,sensor,5.65,4.542,1.108,0.641,26.14,-22.62,13.21,True,alerta,
2026-06-08 00:00:00,nodo_01,sensor,7.126,5.075,2.051,2.051,18.75,-22.04,12.74,False,normal,
2026-06-08 00:00:00,nodo_02,sensor,5.669,4.586,1.083,0.725,24.84,-22.04,12.74,True,alerta,
2026-06-08 06:00:00,nodo_01,sensor,7.173,4.966,2.207,2.207,21.49,-22.95,13.11,False,normal,
2026-06-08 06:00:00,nodo_02,sensor,5.678,4.609,1.069,0.77,26.75,-22.95,13.11,True,alerta,
2026-06-08 12:00:00,nodo_01,sensor,7.176,4.96,2.216,2.216,19.69,-22.78,13.32,False,normal,
2026-06-08 12:00:00,nodo_02,sensor,5.696,4.616,1.08,0.735,24.71,-22.78,13.32,True,alerta,
2026-06-08 18:00:00,nodo_01,sensor,7.148,5.009,2.139,2.139,21.8,-22.97,12.56,False,normal,
2026-06-08 18:00:00,nodo_02,sensor,5.68,4.585,1.095,0.682,24.13,-22.97,12.56,True,alerta,
2026-06-09 00:00:00,nodo_01,sensor,7.151,5.045,2.106,2.106,20.84,-22.73,13.02,False,normal,
2026-06-09 00:00:00,nodo_02,sensor,5.648,4.544,1.104,0.653,24.64,-22.73,13.02,True,alerta,
2026-06-09 06:00:00,nodo_01,sensor,7.181,5.024,2.157,2.157,22.07,-22.43,13.05,False,normal,
2026-06-09 06:00:00,nodo_02,sensor,5.673,4.584,1.089,0.702,26.64,-22.43,13.05,True,alerta,
2026-06-09 12:00:00,nodo_01,sensor,7.13,5.076,2.054,2.054,20.2,-23.22,12.56,False,normal,
2026-06-09 12:00:00,nodo_02,sensor,5.65,4.549,1.101,0.662,26.59,-23.22,12.56,True,alerta,
2026-06-09 18:00:00,nodo_01,sensor,7.176,5.06,2.116,2.116,21.71,-23.34,12.45,False,normal,
2026-06-09 18:00:00,nodo_02,sensor,5.65,4.526,1.124,0.587,25.69,-23.34,12.45,True,alerta,
2026-06-10 00:00:00,nodo_01,sensor,7.124,5.087,2.037,2.037,20.08,-23.04,13.04,False,normal,
2026-06-10 00:00:00,nodo_02,sensor,5.687,4.613,1.074,0.754,26.13,-23.04,13.04,True,alerta,
2026-06-10 06:00:00,nodo_01,sensor,7.21,5.028,2.182,2.182,17.68,-23.16,13.45,False,normal,
2026-06-10 06:00:00,nodo_02,sensor,5.672,4.582,1.09,0.702,25.73,-23.16,13.45,True,alerta,
2026-06-10 12:00:00,nodo_01,sensor,7.146,4.973,2.173,2.173,19.19,-23.83,12.8,False,normal,
2026-06-10 12:00:00,nodo_02,sensor,5.658,4.551,1.107,0.644,21.63,-23.83,12.8,True,alerta,
2026-06-10 18:00:00,nodo_01,sensor,7.152,5.009,2.143,2.143,18.91,-24.21,12.76,False,normal,
2026-06-10 18:00:00,nodo_02,sensor,5.658,4.554,1.104,0.652,24.27,-24.21,12.76,True,alerta,
2026-06-11 00:00:00,,boletin_oficial,,,,,,-22.27,12.8,,,4
2026-06-11 00:00:00,nodo_01,sensor,7.182,5.003,2.179,2.179,23.16,-23.45,12.9,False,normal,
2026-06-11 00:00:00,nodo_02,sensor,5.683,4.595,1.088,0.707,26.61,-23.45,12.9,True,alerta,
2026-06-11 06:00:00,nodo_01,sensor,7.168,5.007,2.161,2.161,19.5,-24.2,12.88,False,normal,
2026-06-11 06:00:00,nodo_02,sensor,5.628,4.528,1.1,0.667,25.53,-24.2,12.88,True,alerta,
2026-06-11 12:00:00,nodo_01,sensor,7.079,4.984,2.095,2.095,20.17,-24.15,13.38,False,normal,
2026-06-11 12:00:00,nodo_02,sensor,5.674,4.59,1.084,0.72,27.08,-24.15,13.38,True,alerta,
2026-06-11 18:00:00,nodo_01,sensor,7.176,5.052,2.124,2.124,17.89,-24.31,12.68,False,normal,
2026-06-11 18:00:00,nodo_02,sensor,5.736,4.67,1.066,0.781,23.41,-24.31,12.68,True,alerta,
2026-06-12 00:00:00,nodo_01,sensor,7.146,5.03,2.116,2.116,17.71,-23.92,12.72,False,normal,
2026-06-12 00:00:00,nodo_02,sensor,5.61,4.502,1.108,0.64,26.99,-23.92,12.72,True,alerta,
2026-06-12 06:00:00,nodo_01,sensor,7.193,5.014,2.179,2.179,20.51,-24.28,13.31,False,normal,
2026-06-12 06:00:00,nodo_02,sensor,5.666,4.563,1.103,0.658,24.83,-24.28,13.31,True,alerta,
2026-06-12 12:00:00,nodo_01,sensor,7.091,5.055,2.036,2.036,20.24,-24.29,12.51,False,normal,
2026-06-12 12:00:00,nodo_02,sensor,5.657,4.548,1.109,0.637,24.13,-24.29,12.51,True,alerta,
2026-06-12 18:00:00,nodo_01,sensor,7.195,4.942,2.253,2.253,16.06,-24.56,12.74,False,normal,
2026-06-12 18:00:00,nodo_02,sensor,5.639,4.514,1.125,0.582,22.78,-24.56,12.74,True,alerta,
2026-06-13 00:00:00,nodo_01,sensor,7.23,4.932,2.298,2.298,17.9,-24.7,12.89,False,normal,
2026-06-13 00:00:00,nodo_02,sensor,5.663,4.544,1.119,0.603,24.44,-24.7,12.89,True,alerta,
2026-06-13 06:00:00,nodo_01,sensor,7.17,5.089,2.081,2.081,20.99,-24.89,12.94,False,normal,
2026-06-13 06:00:00,nodo_02,sensor,5.676,4.583,1.093,0.689,29.04,-24.89,12.94,True,alerta,
2026-06-13 12:00:00,nodo_01,sensor,7.208,4.926,2.282,2.282,17.23,-24.67,12.62,False,normal,
2026-06-13 12:00:00,nodo_02,sensor,5.657,4.554,1.103,0.657,25.03,-24.67,12.62,True,alerta,
2026-06-13 18:00:00,nodo_01,sensor,7.158,4.982,2.176,2.176,18.66,-24.41,12.54,False,normal,
2026-06-13 18:00:00,nodo_02,sensor,5.654,4.537,1.117,0.611,28.56,-24.41,12.54,True,alerta,
2026-06-14 00:00:00,nodo_01,sensor,7.153,5.002,2.151,2.151,21.4,-24.61,12.04,False,normal,
2026-06-14 00:00:00,nodo_02,sensor,5.659,4.538,1.121,0.596,25.96,-24.61,12.04,True,alerta,
2026-06-14 06:00:00,nodo_01,sensor,7.16,5.041,2.119,2.119,19.14,-24.45,12.66,False,normal,
2026-06-14 06:00:00,nodo_02,sensor,5.632,4.531,1.101,0.663,24.25,-24.45,12.66,True,alerta,
2026-06-14 12:00:00,nodo_01,sensor,7.105,5.093,2.012,2.012,18.91,-24.79,12.24,False,normal,
2026-06-14 12:00:00,nodo_02,sensor,5.658,4.578,1.08,0.732,25.52,-24.79,12.24,True,alerta,
2026-06-14 18:00:00,nodo_01,sensor,7.188,5.059,2.129,2.129,19.84,-25.19,12.32,False,normal,
2026-06-14 18:00:00,nodo_02,sensor,5.678,4.553,1.125,0.583,26.51,-25.19,12.32,True,alerta,
2026-06-15 00:00:00,nodo_01,sensor,7.17,4.982,2.188,2.188,19.59,-24.98,12.83,False,normal,
2026-06-15 00:00:00,nodo_02,sensor,5.664,4.57,1.094,0.688,24.83,-24.98,12.83,True,alerta,
2026-06-15 06:00:00,nodo_01,sensor,7.114,5.038,2.076,2.076,21.19,-25.19,13.12,False,normal,
2026-06-15 06:00:00,nodo_02,sensor,5.672,4.586,1.086,0.712,22.84,-25.19,13.12,True,alerta,
2026-06-15 12:00:00,nodo_01,sensor,7.179,4.965,2.214,2.214,21.14,-25.14,12.83,False,normal,
2026-06-15 12:00:00,nodo_02,sensor,5.68,4.585,1.095,0.685,26.0,-25.14,12.83,True,alerta,
2026-06-15 18:00:00,nodo_01,sensor,7.163,5.081,2.082,2.082,20.03,-25.27,12.52,False,normal,
2026-06-15 18:00:00,nodo_02,sensor,5.603,4.494,1.109,0.637,22.71,-25.27,12.52,True,alerta,
2026-06-16 00:00:00,,boletin_oficial,,,,,,-24.83,13.01,,,2
2026-06-16 00:00:00,nodo_01,sensor,7.134,4.929,2.205,2.205,18.75,-25.13,12.98,False,normal,
2026-06-16 00:00:00,nodo_02,sensor,5.63,4.517,1.113,0.625,25.49,-25.13,12.98,True,alerta,
2026-06-16 06:00:00,nodo_01,sensor,7.103,4.942,2.161,2.161,19.97,-25.2,12.54,False,normal,
2026-06-16 06:00:00,nodo_02,sensor,5.626,4.518,1.108,0.641,24.69,-25.2,12.54,True,alerta,
2026-06-16 12:00:00,nodo_01,sensor,7.135,5.036,2.099,2.099,19.15,-25.38,12.58,False,normal,
2026-06-16 12:00:00,nodo_02,sensor,5.659,4.552,1.107,0.642,25.59,-25.38,12.58,True,alerta,
2026-06-16 18:00:00,nodo_01,sensor,7.207,5.0,2.207,2.207,18.43,-26.0,13.12,False,normal,
2026-06-16 18:00:00,nodo_02,sensor,5.641,4.518,1.123,0.592,24.45,-26.0,13.12,True,alerta,
2026-06-17 00:00:00,nodo_01,sensor,7.178,5.039,2.139,2.139,21.23,-25.83,12.84,False,normal,
2026-06-17 00:00:00,nodo_02,sensor,5.629,4.512,1.117,0.609,24.29,-25.83,12.84,True,alerta,
2026-06-17 06:00:00,nodo_01,sensor,7.16,4.982,2.178,2.178,19.69,-25.68,13.08,False,normal,
2026-06-17 06:00:00,nodo_02,sensor,5.697,4.611,1.086,0.715,26.95,-25.68,13.08,True,alerta,
2026-06-17 12:00:00,nodo_01,sensor,7.101,5.011,2.09,2.09,20.14,-25.89,12.63,False,normal,
2026-06-17 12:00:00,nodo_02,sensor,5.695,4.616,1.079,0.738,28.82,-25.89,12.63,True,alerta,
2026-06-17 18:00:00,nodo_01,sensor,7.123,5.016,2.107,2.107,20.71,-25.97,12.85,False,normal,
2026-06-17 18:00:00,nodo_02,sensor,5.668,4.583,1.085,0.717,27.49,-25.97,12.85,True,alerta,
2026-06-18 00:00:00,nodo_01,sensor,7.133,4.954,2.179,2.179,20.11,-26.06,12.9,False,normal,
2026-06-18 00:00:00,nodo_02,sensor,5.645,4.559,1.086,0.714,26.56,-26.06,12.9,True,alerta,
2026-06-18 06:00:00,nodo_01,sensor,7.109,4.985,2.124,2.124,20.04,-25.99,12.5,False,normal,
2026-06-18 06:00:00,nodo_02,sensor,5.632,4.523,1.109,0.635,25.71,-25.99,12.5,True,alerta,
2026-06-18 12:00:00,nodo_01,sensor,7.052,5.047,2.005,2.005,20.02,-26.67,12.34,False,normal,
2026-06-18 12:00:00,nodo_02,sensor,5.665,4.582,1.083,0.722,25.41,-26.67,12.34,True,alerta,
2026-06-18 18:00:00,nodo_01,sensor,7.09,5.087,2.003,2.003,22.1,-26.36,12.55,False,normal,
2026-06-18 18:00:00,nodo_02,sensor,5.625,4.505,1.12,0.599,24.65,-26.36,12.55,True,alerta,
2026-06-19 00:00:00,nodo_01,sensor,7.083,4.986,2.097,2.097,20.13,-26.75,13.25,False,normal,
2026-06-19 00:00:00,nodo_02,sensor,5.682,4.573,1.109,0.637,22.87,-26.75,13.25,True,alerta,
2026-06-19 06:00:00,nodo_01,sensor,7.127,5.031,2.096,2.096,17.89,-26.59,12.71,False,normal,
2026-06-19 06:00:00,nodo_02,sensor,5.622,4.501,1.121,0.598,26.39,-26.59,12.71,True,alerta,
2026-06-19 12:00:00,nodo_01,sensor,7.13,5.037,2.093,2.093,20.05,-26.64,12.61,False,normal,
2026-06-19 12:00:00,nodo_02,sensor,5.602,4.501,1.101,0.664,23.14,-26.64,12.61,True,alerta,
2026-06-19 18:00:00,nodo_01,sensor,7.133,4.977,2.156,2.156,19.14,-26.4,12.94,False,normal,
2026-06-19 18:00:00,nodo_02,sensor,5.669,4.541,1.128,0.574,24.47,-26.4,12.94,True,alerta,
2026-06-20 00:00:00,nodo_01,sensor,7.128,5.075,2.053,2.053,19.98,-26.57,12.69,False,normal,
2026-06-20 00:00:00,nodo_02,sensor,5.643,4.532,1.111,0.631,22.94,-26.57,12.69,True,alerta,
2026-06-20 06:00:00,nodo_01,sensor,7.089,4.974,2.115,2.115,19.21,-26.87,12.51,False,normal,
2026-06-20 06:00:00,nodo_02,sensor,5.662,4.577,1.085,0.715,24.19,-26.87,12.51,True,alerta,
2026-06-20 12:00:00,nodo_01,sensor,7.111,4.917,2.194,2.194,21.38,-26.97,12.28,False,normal,
2026-06-20 12:00:00,nodo_02,sensor,5.621,4.508,1.113,0.622,26.75,-26.97,12.28,True,alerta,
2026-06-20 18:00:00,nodo_01,sensor,7.095,4.947,2.148,2.148,18.62,-27.29,12.59,False,normal,
2026-06-20 18:00:00,nodo_02,sensor,5.612,4.501,1.111,0.631,25.81,-27.29,12.59,True,alerta,
2026-06-21 00:00:00,nodo_01,sensor,7.14,4.977,2.163,2.163,18.79,-27.42,12.76,False,normal,
2026-06-21 00:00:00,nodo_02,sensor,5.628,4.519,1.109,0.638,25.71,-27.42,12.76,True,alerta,
2026-06-21 06:00:00,nodo_01,sensor,7.112,4.955,2.157,2.157,18.72,-26.9,12.69,False,normal,
2026-06-21 06:00:00,nodo_02,sensor,5.587,4.449,1.138,0.54,22.03,-26.9,12.69,True,alerta,
2026-06-21 12:00:00,nodo_01,sensor,7.112,4.955,2.157,2.157,22.17,-27.25,12.4,False,normal,
2026-06-21 12:00:00,nodo_02,sensor,5.628,4.505,1.123,0.588,27.33,-27.25,12.4,True,alerta,
2026-06-21 18:00:00,nodo_01,sensor,7.119,4.963,2.156,2.156,19.24,-27.42,12.31,False,normal,
2026-06-21 18:00:00,nodo_02,sensor,5.623,4.512,1.111,0.63,25.99,-27.42,12.31,True,alerta,
2026-06-22 00:00:00,nodo_01,sensor,7.138,4.973,2.165,2.165,21.97,-27.41,12.61,False,normal,
2026-06-22 00:00:00,nodo_02,sensor,5.609,4.474,1.135,0.549,23.16,-27.41,12.61,True,alerta,
2026-06-22 06:00:00,nodo_01,sensor,7.131,5.043,2.088,2.088,18.13,-27.73,12.55,False,normal,
2026-06-22 06:00:00,nodo_02,sensor,5.589,4.487,1.102,0.659,27.36,-27.73,12.55,True,alerta,
2026-06-22 12:00:00,nodo_01,sensor,7.11,5.059,2.051,2.051,19.58,-27.65,12.32,False,normal,
2026-06-22 12:00:00,nodo_02,sensor,5.613,4.509,1.104,0.652,23.84,-27.65,12.32,True,alerta,
2026-06-22 18:00:00,nodo_01,sensor,7.095,5.07,2.025,2.025,19.27,-27.52,13.15,False,normal,
2026-06-22 18:00:00,nodo_02,sensor,5.641,4.512,1.129,0.57,25.16,-27.52,13.15,True,alerta,
2026-06-23 00:00:00,,boletin_oficial,,,,,,-27.49,12.22,,,2
2026-06-23 00:00:00,nodo_01,sensor,7.087,5.057,2.03,2.03,20.21,-27.98,12.87,False,normal,
2026-06-23 00:00:00,nodo_02,sensor,5.603,4.493,1.11,0.633,23.3,-27.98,12.87,True,alerta,
2026-06-23 06:00:00,nodo_01,sensor,7.087,4.998,2.089,2.089,20.71,-28.12,12.55,False,normal,
2026-06-23 06:00:00,nodo_02,sensor,5.612,4.486,1.126,0.579,24.16,-28.12,12.55,True,alerta,
2026-06-23 12:00:00,nodo_01,sensor,7.168,5.121,2.047,2.047,19.29,-27.82,12.67,False,normal,
2026-06-23 12:00:00,nodo_02,sensor,5.609,4.495,1.114,0.621,26.27,-27.82,12.67,True,alerta,
2026-06-23 18:00:00,nodo_01,sensor,7.133,4.993,2.14,2.14,20.93,-27.83,12.44,False,normal,
2026-06-23 18:00:00,nodo_02,sensor,5.667,4.571,1.096,0.679,22.87,-27.83,12.44,True,alerta,
2026-06-24 00:00:00,nodo_01,sensor,7.115,5.039,2.076,2.076,20.45,-28.06,12.37,False,normal,
2026-06-24 00:00:00,nodo_02,sensor,5.616,4.509,1.107,0.645,21.03,-28.06,12.37,True,alerta,
2026-06-24 06:00:00,nodo_01,sensor,7.164,5.02,2.144,2.144,19.19,-28.16,12.54,False,normal,
2026-06-24 06:00:00,nodo_02,sensor,5.65,4.528,1.122,0.592,25.05,-28.16,12.54,True,alerta,
2026-06-24 12:00:00,nodo_01,sensor,7.123,5.029,2.094,2.094,21.18,-28.13,12.45,False,normal,
2026-06-24 12:00:00,nodo_02,sensor,5.637,4.533,1.104,0.654,27.02,-28.13,12.45,True,alerta,
2026-06-24 18:00:00,nodo_01,sensor,7.098,5.097,2.001,2.001,18.89,-28.54,12.45,False,normal,
2026-06-24 18:00:00,nodo_02,sensor,5.653,4.566,1.087,0.71,26.11,-28.54,12.45,True,alerta,
2026-06-25 00:00:00,nodo_01,sensor,7.095,4.953,2.142,2.142,19.83,-28.53,13.09,False,normal,
2026-06-25 00:00:00,nodo_02,sensor,5.665,4.578,1.087,0.709,21.49,-28.53,13.09,True,alerta,
2026-06-25 06:00:00,nodo_01,sensor,7.083,5.042,2.041,2.041,18.45,-28.67,12.89,False,normal,
2026-06-25 06:00:00,nodo_02,sensor,5.609,4.48,1.129,0.571,23.59,-28.67,12.89,True,alerta,
2026-06-25 12:00:00,nodo_01,sensor,7.127,4.964,2.163,2.163,22.28,-28.73,12.97,False,normal,
2026-06-25 12:00:00,nodo_02,sensor,5.632,4.55,1.082,0.725,26.67,-28.73,12.97,True,alerta,
